experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	5	bugs without wings	bugs_without_wings	0	All you need to know is morthess don't have wings	29.33	chatMessage	I	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	5	bugs without wings	bugs_without_wings	0	ok	1.1320000000000001	chatMessage	F	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	5	bugs without wings	bugs_without_wings	0	all other features do not determine the species.  	20.658	chatMessage	F	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	5	bugs without wings	bugs_without_wings	0	ok	0.9359999999999999	chatMessage	F	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	5	bugs without wings	bugs_without_wings	0	No wings: Yes  Wings: No  that's it	23.272	chatMessage	F	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	5	bugs without wings	bugs_without_wings	0	got it	4.2219999999999995	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	5	bugs without wings	bugs_without_wings	0	end chat	1.824	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	Anything with white leaves or a white stem is a kweb	11.72	chatMessage	I	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	Sometimes other things are kewbs but I couldn't figure out a pattern beyond that.	18.4	chatMessage	I	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	ok	1.5330000000000001	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	end chat	3.2769999999999997	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	If it has a fang and wiskers it's definitely a luzak.  If it just has wiskers it's probably a luzak but not necessarily.  Anything without wiskers can't be a luzak.	53.743	chatMessage	I	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	ok got it	13.056	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	end chat	3.315	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	3	If it has tail feathers and an orange wing that's what you are looking for.  It has to have both.  	30.025	chatMessage	I	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	3	does it have a name?	5.595	chatMessage	F	?
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	3	yeah but I forgot what it was.  I was just happy I found the exact pattern. But that's the species.	21.455	chatMessage	F	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	3	ok got it	3.3739999999999997	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	3	end chat	2.432	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	4	Only pattern I noticed is about 90% of the time if something had thorns sticking out of the stem it was a zorb.	24.59	chatMessage	I	
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	4	ok	1.235	chatMessage	C	NA
mp-game-6	pilot	9206-55db4854-4c7b-4f3b-b91c-89c9d1d4785c	1547930000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	4	end chat	4.121	chatMessage	C	NA
